platform,komentar,timestamp
youtube,😢❤❤❤❤,3 hari yang lalu
youtube,He is literally enjoying it. Its been awhile since I saw that smile while he's performing.,3 hari yang lalu
youtube,ACTUAL CHILLS!!!!!,3 hari yang lalu
youtube,closer and closer and closaaaahh~~~ Arrgh! that smile 😭,3 hari yang lalu
youtube,<3 amazing <3,3 hari yang lalu
youtube,Daisies,3 hari yang lalu
youtube,All i can take,3 hari yang lalu
youtube,I got goosebumps watching him on you  tube and my eyes filled with tears I saw the young Bieber again!,3 hari yang lalu
youtube,"I never had Bieber Fever. But the old stuff is so nostalgic & iconic & the new stuff is such a vibe (Daisies especially is such a feel good song) His meteoric rise to fame as a literal child & knowing just a fraction of what he’s gone through, this feels like him coming out the other side & even though it’s dark, feels like he’s stepping into the sunshine. He’s such a talent &  I wish him all the happiness in the wold 🌼♥️",3 hari yang lalu
youtube,i need the full performance for the love of god,3 hari yang lalu
youtube,최고다.사랑합니다 비버형!❤,3 hari yang lalu
youtube,Amazing content as always!,3 hari yang lalu
youtube,Eternamente Justin Bieber ❤️❤️❤️,3 hari yang lalu
youtube,High frequency vibration!!!,3 hari yang lalu
youtube,Need a live version of this on Apple Music,3 hari yang lalu
youtube,I love the energy,3 hari yang lalu
youtube,I like this song but he just makes me cringe so hard,3 hari yang lalu
youtube,WE HAVE BIEBER FEVER,3 hari yang lalu
youtube,amazing,3 hari yang lalu
youtube,The fact that he got 8 mil to do this performance is crazy 🫩🥀,3 hari yang lalu
youtube,"Everyone deserves a second chance, let's all support him.",3 hari yang lalu
youtube,Omg crazy fan ❤❤,3 hari yang lalu
youtube,For the people that thought he was done….,3 hari yang lalu
youtube,Watching justin now na 2026 na wow healing na siya sana❤,3 hari yang lalu
youtube,GOAT,3 hari yang lalu
youtube,❤,3 hari yang lalu
youtube,Good 4  Him ..........should have did Valerie  😩 while he was at it,3 hari yang lalu
youtube,Huh,3 hari yang lalu
youtube,Second chance? What did he do lol,3 hari yang lalu
youtube,crazyyyyyyyyyyyy,3 hari yang lalu
youtube,He's a changed man!! He looks like he is happy and doing well. I'm happy for him.,3 hari yang lalu
youtube,Posta todaaass,3 hari yang lalu
youtube,"A lot of fun performances, but this is just pure feelings. Beautiful. The music, the people.",3 hari yang lalu (diedit)
youtube,"Guess what ? It's already LEGENDARY, what an ending !!! ♥♥♥♥ Thank you Justin",3 hari yang lalu
youtube,THEE PRINCE OF POP,3 hari yang lalu
youtube,Who is that guitarist 😭 He made it iconic,3 hari yang lalu (diedit)
youtube,our boy,3 hari yang lalu
youtube,waste of time and money. i feel real bad for the fans for spent countless hours and dropped $$$ to see him.,3 hari yang lalu
youtube,"Psalm 139:14
New International Version
14 I praise You because I am fearfully and wonderfully made;
    Your works are wonderful,
    I know that full well.",3 hari yang lalu
youtube,How’s that hair transplant working out!?,3 hari yang lalu
youtube,So Lete uploaded ❤,3 hari yang lalu
youtube,these comments are funnyyyy 💀💀,3 hari yang lalu
youtube,"nothing makes me more happy than to see a happy, healthy and healing justin <3",3 hari yang lalu
youtube,"get some rest justin, you’re the pop ❤",3 hari yang lalu
youtube,Ya suban lo demás :(❤,3 hari yang lalu
youtube,Vai a Beyonce fazer uma palhaçada dessa 😂,3 hari yang lalu
youtube,"justinnn.. aku sayang km, aku berdoa untuk kebahagiaan km dan keluarga kecilmu❤",3 hari yang lalu
youtube,Mk.gee so good man,3 hari yang lalu
youtube,"justin bieber, thank you so much for sharing your art with us. I can't express how happy I am looking at this video. You are legend",3 hari yang lalu
youtube,Clown,3 hari yang lalu
youtube,"For all we know they wanted him to perform like this to humiliate him on the media calling him ""lazy""",3 hari yang lalu
youtube,Those boots look so ridiculous 😂,3 hari yang lalu
youtube,Bieber fever ACTIVE 🔥🔥🔥 He knows his audience now - we’re all growing up 🥹♥️🥹♥️😭🫶🏼,3 hari yang lalu
youtube,te amo,3 hari yang lalu
youtube,INCREIBLE INCREIBLE,3 hari yang lalu
youtube,"10 Million dollar is still less for a performance like this ! He brought all the JB fans back to being nostalgic, This is so far the best live performance of his , all time !",3 hari yang lalu
youtube,😎,3 hari yang lalu (diedit)
youtube,뜨또가 정말 행복하면 좋겠다,3 hari yang lalu
youtube,"It wasn’t lazy, it was different. He’s different now. Be happy you even get to see him perform still.",3 hari yang lalu
youtube,Need this on Spotify!!!,3 hari yang lalu
youtube,Perfect. I like justine bieber... Comeback,3 hari yang lalu
youtube,A melhor coisa de 2026!!!! The best thing about 2026!!!!,3 hari yang lalu
youtube,Nice,3 hari yang lalu
youtube,Qué bello mi hombre ♥️,3 hari yang lalu
youtube,aura farming since 14,3 hari yang lalu
youtube,Te amoooooo justinnn❤❤❤,3 hari yang lalu
youtube,"Love you more, Justin!!! 🫶🏼🤩❤️",3 hari yang lalu
youtube,Love jb❤❤,3 hari yang lalu
youtube,"You’ve been through so much, and it shows how strong you are. It’s okay to take your time you don’t always have to seem okay. Every small step toward healing is a big victory. Stay strong. You are loved, you are valued, and we’re proud of you. Keep going 💜✝️",3 hari yang lalu
youtube,"Oh, look at little Justin, all grown up with his crew cut and tattoos! Ain't he cute?",3 hari yang lalu
youtube,mk.gee <3,3 hari yang lalu
youtube,el amor de mi vida,3 hari yang lalu
youtube,"God is the best song of my life, hearing his voice after so long is something magical 🤍",3 hari yang lalu
youtube,I LOVE JUSTIN BIEBER SOOOO MUCHHHH BROOOO,3 hari yang lalu
youtube,Legend,3 hari yang lalu
youtube,Closer and Closer and Closaaaaa 🙂🙃🙂,3 hari yang lalu
youtube,It felt like a whole music video unfolding live on stage,3 hari yang lalu
youtube,"Where can I find his whole performance in Coachella??? I really want to listen Baby, Never say never and Stay 😭😭😭",3 hari yang lalu
youtube,Justin biber strong healing bring back songs heart ❤️👐,3 hari yang lalu
youtube,Omg 😍😍😍😍😍,3 hari yang lalu
youtube,"Bieber fever❤️🌡We love you, JB! 🙌🎉",3 hari yang lalu (diedit)
youtube,Hes free! He aint even minding yall! luv it ❤,3 hari yang lalu
youtube,I'm still in love with him he is so strong ❤️❤️ and powerful biber fan forever 🫶🏽❤️❤️,3 hari yang lalu
youtube,Alguém do Brasil?,3 hari yang lalu
youtube,born on the wrong side of earth to not witness this in person,3 hari yang lalu
youtube,"Now, I understand why Hailey was so much falling in love, no matter what happens 😂💗",3 hari yang lalu
youtube,peak,3 hari yang lalu
youtube,his voice gods gift,3 hari yang lalu
youtube,2 millions views in less than 24 hours 🥰 This is what Justin deserves 😍😍😍,3 hari yang lalu
youtube,Love you justin.. So happy for you❤❤,3 hari yang lalu
youtube,"Te amo Justin, me haces tan feliz ❤🥹",3 hari yang lalu
youtube,pure talent.,3 hari yang lalu
youtube,PLEASE UPLOAD FULL SHOW  🫶,3 hari yang lalu
youtube,The Mike was ONNNNNN 🔥🔥🔥🔥,3 hari yang lalu
youtube,Him and Jon Bellion should do a song together. I feel like they’re similar in a lot of ways!,3 hari yang lalu
youtube,Justin Bieber é o maior artista que temos no mundo!,3 hari yang lalu
youtube,THANK YOU JUSTIN FOR  MAKING MY CHILDHOOD MORE AMAZING  WITH ALL YOUR SONGS 😭😭😭😭🫶🫶🫶🇮🇳WHAT A ERA IT WAS 🤍,3 hari yang lalu
youtube,i love this man so so much,3 hari yang lalu
youtube,"I hope Justin Bieber truly knows how deeply his fans love him, support him, and will always have his back no matter what He’s 
Never alone JB",3 hari yang lalu
youtube,i literally cried during his performance it was beautiful so good to see him on stage again!!,3 hari yang lalu
youtube,Brilliant.,3 hari yang lalu
youtube,Love you JB 💜,3 hari yang lalu
youtube,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,3 hari yang lalu
youtube,The starting bass sound is insane❤,3 hari yang lalu
youtube,ugh he is perfect,3 hari yang lalu
youtube,"once a legend, always a legend.",3 hari yang lalu
youtube,The eye contact 1:20 and 2:48 is unmatched ❤️❤️❤️ Hailey is a lucky girl. I love that for her because she deserves it. He needs to do the Super Bowl next year 🙏🏼🙏🏼🙏🏼,3 hari yang lalu (diedit)
youtube,Amazing what sobriety does to someone,3 hari yang lalu
youtube,Please give this man his flowers. Raw talent like this doesn’t come often. Much love JB 🎉,3 hari yang lalu
youtube,맥기 레전드 ㅇㅇ,3 hari yang lalu
youtube,"Yeah, his talent is raw,",3 hari yang lalu
youtube,🥺🥺🥹🥹🥹🥹🤍🤍,3 hari yang lalu
youtube,Una super estrella un gran cantante justin,3 hari yang lalu
youtube,I am glad to hear him.,3 hari yang lalu
youtube,@Coachella PLEASE POST THE OTHER PERFORMANCES OF JUSTIN TOOO PLEASE,3 hari yang lalu
youtube,Katy çok iyi demiss,3 hari yang lalu (diedit)
youtube,BIEBER FEVER 🔥 HOLD ON  HOLD ON,3 hari yang lalu
youtube,💘💘💘,3 hari yang lalu
youtube,"justin, i knew you since i was 6. i am now 21 and i have always been so proud of you. you’re my hero.",3 hari yang lalu
youtube,Gracias a dios por esto 🤍🤍🤍,3 hari yang lalu
youtube,I WANNA GET CLOSER AND CLOSER AND CLOSAAAAHHHHH 😭😭,3 hari yang lalu
youtube,CLOSER CLOSERR AND CLOSAHHHH,3 hari yang lalu
youtube,I love mkgee,3 hari yang lalu
youtube,Mk.gee aura farming on your favorite guitarist,3 hari yang lalu
youtube,"When coachella becomes live aid 2026 healing our mental health and our inner child , all because of him🥹",3 hari yang lalu
youtube,Justin fue el mejor ❤❤❤ El Vale mucho más 🎉🎉🎉,3 hari yang lalu
youtube,"This healed me in so many ways, thank you jb",3 hari yang lalu
youtube,He will make a comeback because of becoming a father,3 hari yang lalu
youtube,He is finally grown up,3 hari yang lalu
youtube,Healing starts here.,3 hari yang lalu
youtube,😂😂😂😂🚬🫵,3 hari yang lalu
youtube,Great performance ❤❤😊😊😊 he looks so happy ❤❤🎉🎉,3 hari yang lalu
youtube,가수는 진짜 음악이 중요한듯,3 hari yang lalu
youtube,Pq não tem o show inteiro 😢,3 hari yang lalu
youtube,Você  Justin Bieber  a sua voz conforta nossas mentes  vamos vamos você é luz nas nossas vidas ❤❤❤❤❤❤❤,3 hari yang lalu (diedit)
youtube,"Can't stop listening to him, absolute legend ❤",3 hari yang lalu
youtube,❤❤,3 hari yang lalu
youtube,I wanna get closer and closer and CLOSAAAAHHHHH,3 hari yang lalu
youtube,mk.gee doesn't get enough credit,3 hari yang lalu
youtube,3:02 Miss you Justin Bieber❤,3 hari yang lalu
youtube,I beg you to sing again Justin Bieber  😢❤,3 hari yang lalu
youtube,"I have never been to Coachella, young man their generation attended said
Said different accoustic set
❤🎉  Love You Justin and
Haille",3 hari yang lalu
youtube,CLOSER & CLOSERRRR & CLOSERRRRRR,3 hari yang lalu
youtube,🔥🔥🔥🔥,3 hari yang lalu
youtube,"By no means am I Bieber fan. I appreciate his music, there are a few tunes I enjoy this being one of them. But he looks so happy being on that stage, I pray that he continues on the road of healing. And just let those haters know...less is more most of the time. Keep doing you Justin that sounded and looked amazing! (Coming from someone that is a casual fan)",3 hari yang lalu
youtube,너무 좋아 진짜 비버야 영원해줘 비버의 그 하루하루 변해가는 목소리도 다 사랑해 ㅜ,3 hari yang lalu
youtube,Te amooooo ❤,3 hari yang lalu
youtube,POR SIEMPRE JUSTIN🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍,3 hari yang lalu
youtube,EN LOOP ESTA PRESENTACIÓN🥹🫶🤍🤍🤍🤍🤍🤍,3 hari yang lalu
youtube,"I am not a fan of, he has a few good songs, he doesn’t need all t , dancers, etc just him and the mic",3 hari yang lalu
youtube,Fr. I visit coachella account just for JUSTIN BIEBER. THIS IS MY FIRST TIMW VISIT COACHELLA ACCOUNT. SOOOO~~~,3 hari yang lalu
youtube,PLEASE POST THE FULL PERFORMANCE,3 hari yang lalu
youtube,He is just soooop good.,3 hari yang lalu
youtube,"Really love this song from him.. good job, Justin! <3",3 hari yang lalu
youtube,"Jutin Drew Bieber Mallette, hallelujah!!! ❤‍🩹",3 hari yang lalu
youtube,He is just the love of my life and that’s neveeer going to changeee,3 hari yang lalu
youtube,"EVERYONE ON TWITTER MAD HATING, MEANWHILE WE ARE LOVING THIS!!!!",3 hari yang lalu
youtube,Sorry we cannot protect you when youre a kid,3 hari yang lalu
youtube,Mk.gee was just slapping haters🗿,3 hari yang lalu
youtube,💜,3 hari yang lalu
youtube,i NEED ALL of bieberchella,3 hari yang lalu
youtube,this man will always give us vocalsssssssss,3 hari yang lalu (diedit)
youtube,🥹🥹🥹🫶🏻🫶🏻🫶🏻,3 hari yang lalu
youtube,CLOSAH AND CLOSAH AND CLOSAAAA,3 hari yang lalu
youtube,Whoever did the EQ on mk.gee’s guitar should be drawn and quartered. Maybe it sounded better live.,3 hari yang lalu
youtube,Performance art.,3 hari yang lalu
youtube,Mk.geeeeee🥺🥺💕,3 hari yang lalu
youtube,레전드 갱신👏👏,3 hari yang lalu
youtube,"Bieberchella was truly for us, his OG beliebers💜 it was like reminiscing how we discovered him, and singing along to his classics❤ love you forever Justin❤",3 hari yang lalu
youtube,라이브 되게 안정적이다❤,3 hari yang lalu
youtube,That ending was 🔥🔥🔥,3 hari yang lalu
youtube,Gawtdamn bieber!!,3 hari yang lalu
youtube,HOW LIPSYNCED WAS THIS 'PERFORMANCE'?,3 hari yang lalu
youtube,It was very unique,3 hari yang lalu
youtube,Great performance!,3 hari yang lalu
youtube,Still you are my favourite,3 hari yang lalu
youtube,🥹💜,3 hari yang lalu
youtube,I love this song,3 hari yang lalu
youtube,"Is it just me, or does the sound of the guitar seem cracked? 😅😂",3 hari yang lalu
youtube,This was so cute! Love to see him again (AND HAPPY),3 hari yang lalu
youtube,Sober looks great on Justin!!!  Keep up the good work.👍👍👍,3 hari yang lalu
youtube,Lindo te amo ❤,3 hari yang lalu
youtube,El más grande de los últimos años! Estuve ahí desde el día 1,3 hari yang lalu
youtube,"Lots of people saying that this stage doesn’t deserve 10M. But in these days, we don’t have a lot of artists can connect people like he does. That something really difficult to see.",3 hari yang lalu
youtube,love JB,3 hari yang lalu
youtube,SO PROUD OF U BIEBS,3 hari yang lalu
youtube,It is boring.,3 hari yang lalu
youtube,I so crazy for you 🔥,3 hari yang lalu
youtube,"And they say he performed off on a MacBook, only are they fr??",3 hari yang lalu
youtube,Bravo Justin it was so beautiful. God bless all your life.,3 hari yang lalu
youtube,"RESPECT TO YOU JUSTIN❤❤❤🎉🎉🎉I WISH YOU A GOOD HEALTH, REAL GENUINE LOVE AND PEACE❤❤❤❤❤🎉🎉🎉🎉",3 hari yang lalu
youtube,the money is between him and the festival anyways they agreed on a price its really not anybody's business or up to them to decide if its a 10M show 😂,3 hari yang lalu
youtube,@wollsmoth7786it’s not a 10m bud,1 hari yang lalu
youtube,The fact that people are still talking about it is proof it was a great investment,2 hari yang lalu
youtube,Sei ihm gegööönnt 🙃.,2 hari yang lalu
youtube,I agree with you !!!! Despite of everything he's facing he still can performed with his soul singing ❤❤❤❤TRUE PERFORMANCE ❤ LOVE YOU JUSTINE,2 hari yang lalu
youtube,It’s really not though. Crazy how much people and how people defend it,1 hari yang lalu
youtube,"For the public what should matter is what he delivered: flawless voice, connection, amazing songs. Pure carisma. ♥️ go Justin❤",1 hari yang lalu
youtube,"Always certain superstars in certain era. For male artist,  this is his!",21 jam yang lalu
youtube,This stage doesn't deserve HIM,2 hari yang lalu
youtube,​​ @notamember1 you think you deserve??lol you critize without knowing he performed what he have. How about you? JUSTIN IS STILL A LEGENDARY ❤🎉❤❤❤❤,2 hari yang lalu (diedit)
youtube,Te amo tanto Justin,3 hari yang lalu
youtube,뜨또 비버야 사랑해,3 hari yang lalu
youtube,He's been telling us what happened without telling us.,3 hari yang lalu
youtube,17 years and it felt like watching one long epic movie. So glad to see him smiling again -- this is literally the happy ending we all needed. THANK YOU JUSTIN!!!,3 hari yang lalu
youtube,Someones trying a little too hard to copy Kanye ...,3 hari yang lalu
youtube,"MGK was the guitarist??? Omg, I love this!",3 hari yang lalu
youtube,❤❤❤🎉🎉🎉🎉🎉🎉🎉,3 hari yang lalu
youtube,❤,3 hari yang lalu
youtube,Sehat” justin suara Itu cuma lo yg punya 😭,3 hari yang lalu
youtube,Always an excitement to hear Justine sing ❤,3 hari yang lalu
youtube,Give us Yukon!!!!!,3 hari yang lalu
youtube,Closer and closer and closahhhh😭😩,3 hari yang lalu
youtube,Whos here from 2079?,3 hari yang lalu
youtube,So beautiful,3 hari yang lalu
youtube,Whoever does all of the camera work for these videos should be fired,3 hari yang lalu
youtube,Guitar rosak ke apa ni,3 hari yang lalu
youtube,"Puts, tá aí um show que eu queria ter ido",3 hari yang lalu
youtube,"His voice never changed, always great! Pray for peace and healing bro 🙏🏼😘",3 hari yang lalu
youtube,omg this guitar is horrible,3 hari yang lalu
youtube,Mk.gee standing there like a batman vigilante behind him looks so powerful lol,3 hari yang lalu
youtube,"just to see him perform again, omg i never knew how much i missed seeing him on stage💖 8-year old me would be crying happy tears rn for sureee!!! 😭",3 hari yang lalu
youtube,JB 🩷🩷,3 hari yang lalu
youtube,I wish he knew how proud we all are of him for pushing through everything he's gone through.,3 hari yang lalu
youtube,CUTESYYYYYYY💜💜💜💜💜,3 hari yang lalu
youtube,"anh ấy đang hát cùng đứa trẻ trong quá khứ, nếu ngẫm sâu hơn ta có thể thấy sự giao hòa giữa hiện tại và quá khứ, tôi hát cho 10 năm về trước nghe và 10 năm về trước hát cho tôi nghe❤❤❤❤",3 hari yang lalu
youtube,I really love his new album ! His voice is just amazing ....,3 hari yang lalu (diedit)
youtube,Bieber Gen 2 is getting a stronger connection with Bieber Gen 1 🔥,3 hari yang lalu
youtube,Who says it was lazy????? It was freaking awesome!!!!! Who needs all the projection here? His voice is the greatest!,3 hari yang lalu
youtube,perfeito minha nossa senhora,3 hari yang lalu
youtube,THE BEST EVERRRRRR ILYSM JUSTIN!!!!!,3 hari yang lalu
youtube,His performance was explosive.🔥🔥🔥💯,3 hari yang lalu
youtube,So much talent,3 hari yang lalu
youtube,He's back ❤,3 hari yang lalu
youtube,The fact that MkGee himself played the guitar on this performance takes it to the next level.,3 hari yang lalu
youtube,CLOSER AND CLOSEAH AND CLOSEAHHHHHHHH,3 hari yang lalu
youtube,❤❤❤❤❤❤,3 hari yang lalu
youtube,So good🔥🔥🔥,3 hari yang lalu
youtube,blowing kisses like will you catch them or not!!!!,3 hari yang lalu
youtube,Love you too little bro ... proud of you 💪🏽  if you reading this Justin!,3 hari yang lalu
youtube,that guitar sounds terrible,3 hari yang lalu
youtube,"Yes! He took me back to 2009 feelings, when i first hear his song. So much happen in life but he came back stronger  😭❤️",2 hari yang lalu
youtube,"He knows bro, trust",2 hari yang lalu
youtube,So true,2 hari yang lalu
youtube,Tough being a millionaire married to a 10. Id swap places with him in a heartbeat. He is in his arse a victim ....,2 hari yang lalu
youtube, @STEOKEO may that kinda stuff never finds you….he went through some HEAVY stuff. I can’t even begin to imagine what we don’t know.,1 hari yang lalu
youtube,This victim narrative the internet has created blows my mind. Gone through what ? Lmfao I love his music but this narrative has spawned out of nowhere and it blows my mind .,2 hari yang lalu
youtube,"It hasn’t spawned out of nowhere. Justin Bieber experienced a fame at such a young age that was a first of its kind due to social media and internet. He’s overcome a lot of battles, grown as a person, and tbh I’m genuinely happy for him and proud of him.",2 hari yang lalu
youtube, @Rounddabout  The amount of hate he received as a child who just wanted to share his art was insane lol. Also he got diddy'd,2 hari yang lalu
youtube,​ @Rounddabout  it was created by the internet generation there ultra sensitive and need constant coddling and reassurance they can't even look you in the eyes when there talking to you,22 jam yang lalu
youtube,The legend,3 hari yang lalu
youtube,JUSTIN BIEBER FOREVER!!!,3 hari yang lalu
youtube,Incredible! So proud of him!❤,3 hari yang lalu
youtube,"Вони такі справжні,як життя 🎉",3 hari yang lalu
youtube,CADE OS BRASILEIROSSSSSSSSSSSSSSSSSSS???????,3 hari yang lalu
youtube,맥기야 ㅈㄴ 멋지다.. 뜨또 디종이랑 같이 함 와라,3 hari yang lalu
youtube,Mk.gee brought some real life to Justins music!,3 hari yang lalu
youtube,이게 가수지 ㅋㅋㅋㅋ 딴따라들 춤추고 지랄할때,3 hari yang lalu
youtube,"Mk.gee in the house! go listen to his last album, it's amazing.
Two Star & the Dream Police.",3 hari yang lalu
youtube,Mk.Gee??,3 hari yang lalu
youtube,❤ So talent,3 hari yang lalu
youtube,HIS AURA 😭💜🥹,3 hari yang lalu
youtube,❤❤❤,3 hari yang lalu
youtube,His voice so consistens ❤,3 hari yang lalu
youtube,Completamente hipnotizada ❤❤✨,3 hari yang lalu
youtube,Thanks for this coachella !,3 hari yang lalu
youtube,im obsessed with the ''i get it i get it i get itttt'' bit tooo,3 hari yang lalu
youtube,justin invented swag,3 hari yang lalu
youtube,swag king,3 hari yang lalu
youtube,this performance is delicious,3 hari yang lalu
youtube,Goat 🐐,3 hari yang lalu
youtube,Him and posty and aurora know what the fans really want,3 hari yang lalu
youtube,Worst prefromace ever,3 hari yang lalu
youtube,Prince of pop is back 👑,3 hari yang lalu
youtube,GOAT,3 hari yang lalu
youtube,The King is back! 💜,3 hari yang lalu
youtube,"When an artist just strips the production back to the basic and show us WHY they're the one, its the best thing ever to witness. 
For the first time in a long, he looked so happy to be up there and that's really all one can ask for. Can't wait for weekend 2 to see it all again!",3 hari yang lalu
youtube,I am happy for him,3 hari yang lalu
youtube,Bro the guitar tone is scratching an itch in my brain,3 hari yang lalu
youtube,格好良い🎆🎆🎆🎶🎶🎶🇯🇵🇯🇵🇯🇵,3 hari yang lalu
youtube,The fact you can HEAR his smile and happiness while he's singing 😭,3 hari yang lalu
youtube,"this is not a artist Perform, it's an aura perform.
he's more than a artist at this point.
i should thank god for seeing this 🙏🏼.
thank you Justin.
Argentina miss u",3 hari yang lalu
youtube,❤❤❤🤩🤩🤩🤩,3 hari yang lalu
youtube,On repeat 🔁 someone else?,3 hari yang lalu
youtube,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,3 hari yang lalu
youtube,😮😮😮😮😮😮😮😮😮😮😮😮😮😮,3 hari yang lalu
youtube,GOAT mann,3 hari yang lalu
youtube,the sound is awful... was also like this live at coachella?,3 hari yang lalu
youtube,미쳣다 쓋,3 hari yang lalu
youtube,지려버린다 증말..,3 hari yang lalu
youtube,Inner peace himself,3 hari yang lalu
youtube,buenisimooooo,3 hari yang lalu
youtube,good boy❤❤,3 hari yang lalu
youtube,"It was actually perfect and better then any other show. So glad he did it his way!!!

Edit: THANKS for the likes yall😭😭 I never had this many and always commenting on videos😦",3 hari yang lalu (diedit)
youtube,Love the legend and his music since young hope to go to his concert since young,3 hari yang lalu
youtube,Galing nila dito ah..,3 hari yang lalu
youtube,Come to India Justin!,3 hari yang lalu
youtube,👏👏👏👏👏🌟👑❤️❤️❤️❤️❤️❤️❤️❤️🇧🇷🇧🇷,3 hari yang lalu
youtube,AAAAAAAAA,3 hari yang lalu
youtube,"Hence Proved that people comes to see the character, not the music",3 hari yang lalu
youtube,Enough is enough!!! Just upload the whole live playlist (Coachella music) on spotify pls😭,3 hari yang lalu
youtube,I have so much love for this man 😮‍💨💜,3 hari yang lalu
youtube,"Love the visuals (setting and his), but this man clearly needs help. And a lot of it. Talking sincerely, not in a shady way.",3 hari yang lalu
youtube,Craque da galera 🇧🇷,3 hari yang lalu
youtube,"people comparing him with sabrina carpenter smh 🙄
this man is an ARTIST, so honest in his music in the way he sings and tries to convey his emotions. sabrina is a SHOWGIRL. she gave a show. a great show, mind you! 
justin wasn't there to give a show, he shared his art / heart.",3 hari yang lalu (diedit)
youtube,His voice is so good. It sounds like he has been vocal training,3 hari yang lalu
youtube,"The ending cut and the fireworks are insane, no matter where he's crouching, the camera's position, coachella treats Justin Bieber as a honored guest for sure, how beautiful the scene is, Vogue like!",3 hari yang lalu (diedit)
youtube,❤,3 hari yang lalu
youtube,그냥 레전드 아티스트가 되셨으세요...,3 hari yang lalu
youtube,"I'm so sorry young Justin, you should have been protected and cherished ❤❤😢",3 hari yang lalu
youtube,"Glad to see him on stage, totally not crying 😭😭😭😭",3 hari yang lalu
youtube,there's one on SoundCloud,3 hari yang lalu
youtube,"Yes, true",2 hari yang lalu
youtube,She Is a good preformer.,2 hari yang lalu
youtube,Justin Bieber's name is  more popular than sabrina's entire career..,2 hari yang lalu
youtube,"@C@ChotabhimmYes, but we shouldnt make these comparisons to divide communities.  We should aim to help other communities understand our thoughts in a less-aggressive manner.",2 hari yang lalu
youtube,And so sweet that he told people to drive home safe and get some water 💙 Lol I've been to hundreds of concerts over the years and don't remember any artist saying anything like that at the end lol,3 hari yang lalu
youtube,Omgg can't people just enjoy the performance without bringing it uppp,3 hari yang lalu (diedit)
youtube,this guy gets so much hate for no reason. He did good . haters just be hatin.,3 hari yang lalu
youtube,I can tell this is always gonna be on,3 hari yang lalu
youtube,Beautiful 🙏💕⭐️,3 hari yang lalu
youtube,Jb is really talented. Especially now that he lost his boyishness,3 hari yang lalu
youtube,Bieber is back ❤,3 hari yang lalu
youtube,"Thank God, Justin is healing. He looks so much healthier now.",3 hari yang lalu
youtube,Closer and closer and closer 💃💃,3 hari yang lalu
youtube,that guitar distortion is narsty,3 hari yang lalu
youtube,Minimalismchella ❤,3 hari yang lalu
youtube,the CLOSER AND CLOSER AND CLOSAAAAA altered my brain chemistry in ways i didn't expect,3 hari yang lalu
youtube,Stay live plzzzzzzzㅠㅠㅠㅠㅠㅠ,3 hari yang lalu
youtube,love him so much🫶🏻💜,3 hari yang lalu
youtube,biggest popstar in the world,3 hari yang lalu
youtube,closer and closer and closaahhh,3 hari yang lalu
youtube,"批判されていると聞いたけど本当なの？素敵なステージだったと思うけど。ジャスティンには過度な演出は要らない。その方が彼の歌声の素晴らしさが分かる。
YouTubeで若い頃の彼と一緒に歌う姿には胸が締め付けられたし、良い演出だったと思う。",3 hari yang lalu
youtube,I just love him,3 hari yang lalu
youtube,Loved him since “baby” EVERYTHING he does is perfect in my opinion 😂❤ not only is he ridiculously talented and an amazing artist but he’s a great human being,3 hari yang lalu
youtube,當你終於和自己和解,3 hari yang lalu
youtube,Lyrics,3 hari yang lalu
youtube,He’s back ❤❤❤ justin then now forever ♾️ 😊❤❤,3 hari yang lalu
youtube,"how many times you watched this video ? 
yes",3 hari yang lalu
youtube,Amazing,3 hari yang lalu
youtube,CLOSER AND CLOSER AND CLOSAAAAAAAAHHH 🤤😍😍🤏🏻✨🤏🏻✨🤏🏻✨🤏🏻🤏🏻🤏🏻🤏🏻✨💜,3 hari yang lalu
youtube,He is a LEGEND,3 hari yang lalu
youtube,SOS EL AMOR DE MI VIDAAAAAAAAAAAAAA,3 hari yang lalu
youtube,I love you Justine!!!,3 hari yang lalu
youtube,ㅋㅋ,3 hari yang lalu
youtube,Te amo más que a mi vida Justin Bieber 🥰,3 hari yang lalu
youtube,First time in my life i cared and wanted to know about Coachella. Thanks to Justin. I saw so Many new bands. Super cool festival.,3 hari yang lalu
youtube,Dude I love this song so freaking much.,3 hari yang lalu
youtube,3:15 Goosebumps!,3 hari yang lalu
youtube,it been too long bro grad your back to the old justine❤,3 hari yang lalu
youtube,Biebs 🔥❤️,3 hari yang lalu
youtube,a jogada de câmera nesse vídeo ficou pikaaaaaaaaa,3 hari yang lalu
youtube,my babyyyyyyy,3 hari yang lalu
youtube,GREATEST OF ALL TIME ❤🔥 raw talent & pure soul!!!!,3 hari yang lalu
youtube,Didn't expected for crying this much for a performance. SUCH A LEGEND. THANK YOU JUSTIN.,3 hari yang lalu
youtube,"Ele todo felizinho, tem como voltar nesse tempo! ❤🥹",3 hari yang lalu
youtube,What a magnificent and chill preformance❤,3 hari yang lalu
youtube,Justin Bieber still alive,3 hari yang lalu
youtube,BRO 🫶 Belieber forever and ever ✅️,3 hari yang lalu
